user_name,product_id,category, actual_price ,rating_count
"Raunak Kumar,Shubham oli,Paresh Ahire,Suryansh Tiwari,Kumar,Anbalagan,Preeti,santosh",B091V8HK8Z,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles," ₹1,111 ","35,693"
"Joydeep Bhattacharjee,Harsha,Arun,Monotosh Saha,Saurabh jain,varun sharma,Tuku Roy,M L Sharma",B071VNHMX2,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters," ₹10,400 ","14,391"
"ARCHANA SINGH,Devendra Singh,Sanjit Guruaribam,Ram Gopal Pareek,SAROJ KUMAR,Balbirsinghpathania,SHAILAJA,Vikas singh",B08MVSGXMY,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters"," ₹2,490 ","7,946"
"Bala J,Devasish,PRASAD BONTHU,Mukesh Kumar Maurya,Gagan G,....,AK D.,nagaraju",B00H0B29DI,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HeatConvectors"," ₹1,900 ","1,765"
"TK Saha,Rajappa Thimmaiah,Ritesh kasture,J P Atre,Amazon Customer,Yash Gaikwad,Rafi,Raman",B01GZSQJPA,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders," ₹6,295 ","14,062"
"niket,Priyasree,Ashwani Agarwal,utkarsh,rajani 2406,Mazrudeen,arun kumar,Amazon Customer",B08VGFX2B6,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets, ₹999 ,"15,646"
"ruhi a.,Kashish Vardhan,shankar majumdar,Amazon Customer,Suman,T BHOGESHWARA RUPANAGUDI,sekh,Irfan Shaikh",B09GYBZPHF,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders," ₹1,699 ",111
"Rohit,Panchami Menon,swati singh,Siddhi shukla,Amit Tibrewal,somya vishnoi,Seema R.,ashvin",B0B4KPCBSH,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeGrinders|ElectricGrinders"," ₹1,500 ","9,695"
"NARENDRA A.,Utsha Datta,Uma,smsn,Abhishek,partha sarthi,Utsav,Kuldeep",B09CGLY5CX,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters"," ₹9,650 ","1,772"
"Kewal k.,SANCHIT BHATIA,Akshit kumar,Hugu gupta,Amazon Customer,Ayush Kumar,Shubh kumar,Saundarya",B09JN37WBX,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers"," ₹10,590 ","11,499"
"Jyoti Dwivedi,Malav,Amazon Customer,Seema,Sun.,Prabhat singh,Amazon Customer,Tabassum",B01I1LDZGA,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles," ₹1,999 ","2,162"
"Anjali,Zafirah k.",B0BN2576GQ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers", ₹89 ,"19,621"
"Partha Sen,Pooja jain,Ayush P.,Shantilal Sharma,Gautam S.,manan parekh,LM,susmrita",B06XPYRWV5,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters," ₹2,485 ","19,998"
"Annonymous,Sudhanshu Shekhar,Manish P.,Purrnanssh,UMANATH B,Dr.Susheel Kumar,amruta rokade,Kalzang",B01N1XVVLC,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters", ₹899 ,"1,051"
"Aam Adami for India.,Colonel PSV Ramana,Tarique Hossain,Durratussharaf najmuddin,Athappan,Amazon Customer,Priyajit Samanta,Gopi",B00O2R38C4,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|ExhaustFans"," ₹3,279 ","1,716"
"Soorya,naveen,lexia Jacob,Nisha devi,Unknown,Prasanna S.,Saravanakumar J,pravanjan panda",B0B2CZTCL2,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets," ₹3,799 ","32,931"
"Amazon Customer,meena polkam,Amazon Customer,NSP,Henita,mehvish,BOSSAmazon Customer,KSESH43",B00PVT30YI,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines"," ₹1,249 ","17,424"
"Dr.  Balasubramanian Pechimuthu,Abdul rehman,shradha,VISWA,Arun kumar choudhary,Seshadri Majumdar,pratyush,Amit Sareen",B00SH18114,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers," ₹5,000 ","1,889"
"Abha Rani,V SRIKANTH,Bhagwan Khobragade,Suman Adhikary,Amit,Dominic X.,Srivastava rahul,Saleem",B00E9G8KOY,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories," ₹7,299 ","10,324"
"Suryaranjan S.,Gaurav Kumar,Tanushree Laha,Tirupati,Srivastava rahul,Puremba Khomdram,Sre ram,Kanthilakshmi",B00H3H03Q4,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges, ₹625 ,"5,355"
"Prabhat,Chandrika,Pramesh969,Prity,Amit Kumar,Rao,Sreekanth,SRIKRISHNA",B0756K5DYZ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders," ₹1,020 ","3,366"
"Tan,Ramesh,Ramkumar,kavithava,Srinivasan Nk,RAMANJANEYULU,Parikshith,ARAVINTH R",B0188KPKB2,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders," ₹8,990 ","1,017"
"Ekambaram,Gaurav K Saxena,Amazon Customer,Amazon Customer,Asgar Pinjari,Vijaya,Pawan K.,Sandeep",B091KNVNS9,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers," ₹1,639 ",787
"K Ramesh,MCS PAVAN KUMAR,Parthiban,parusuramireddy,B. Vinod Kumar Reddy,Amazon Customer,Revansidha k.,Leela Parvathi Paluri",B075JJ5NQC,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders, ₹899 ,"18,462"
"manisha,Suryakant,Uttam Kumar Mishra,Raunak V.,Dheeraj Sharma,SYED JAFFER,Ashutosh Chawla,ekta arya",B0B5KZ3C53,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers," ₹1,199 ",629
"MEWT,Amazon Customer,Pratibha Pal,Kishan Gopal,Animesh Rastogi,Kothapally N.,sandeep,Arpit khandelwal",B09NTHQRW3,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders," ₹1,899 ","15,276"
"Rohit Dudeja,Md Tauqeer Akram,Murukadas P S,Ghazanfer Munam,Richa,rajaram kahar,Anurag Pandey,Amazon Customer",B008YW3CYM,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons"," ₹11,595 ","2,981"
"Pooja,Mahaaveer Refrigeration services pvt. Ltd.,Digvijay singh,Varun,Rakesh,Aman Rana,devashish,Haya",B07QHHCB27,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders," ₹1,750 ","2,466"
"Raj Patel,Malvika Upadhyay,Amazon Customer,Jaldeep giniya,Aarti,Poorvee Chandrakar",B0BMFD94VD,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers," ₹2,095 ","7,949"
"Ashish,Veni,subbarao,srinivaas kandula,Karthik,venugopal,Swapnil,Dhinesh Sridhar",B00HZIOGXW,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods"," ₹2,300 ",95
"Priyanka Das,Rohini,ArunKumar,Jayanth,Sk,Avinash Bapat,Amazon Customer,Balaji",B09CKSYBLR,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers," ₹2,990 ","1,558"
"⚡ Pushpendra Singh Patel ⚡,Mukul,Sauron,Amazon Customer,Bumble Bee,Naresh,Serena A Lyngdoh,Sohail Quazi",B072J83V9W,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums"," ₹4,295 ","26,543"
"Shiv Kumar Saini,Amazon Customer,Tarun,Harish Thakkar,mukesh j.,Bhawna,Yankee Kazi,_gurnoor_00",B09MTLG4TP,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers", ₹199 ,"3,688"
"gowtham saran,Nanu prinu,Roopali tiwari,Vipul Hulekal,Pooja Sharma,Anurag s.,Priya,Lakshmi",B097XJQZ8H,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders," ₹2,499 ","4,383"
"Rakesh,revathireddy,Pyarasani Sai Kumar,ARD,Venkatesh,Prathyusha,Rajesh,Neema kumari",B00935MD1C,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers, ₹499 ,478
"Yogita g.,Amazon Customer,Mimsy",B0BR4F878Q,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters"," ₹2,400 ",237
"santosh,Dhaya sekar,JS Bhuvaneshwari,BLS,Ash,Pradyumna Mogre,AVINASH  INDURE,Dhaya Cj",B0B3G5XZN5,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders, ₹749 ,124
"Shreya Saxena,Asish Kumar Saha,Nikhil Kumar,Dilip,Abhishek Mittal,Prasant Kumar Panigrahi,Vicky Sankhla,Manish K Gupta",B07WKB69RS,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters"," ₹1,775 ","14,667"
"Vikram Chesetty,SUBHENDU KUMAR PATTNAIK,Atish Biswas,utkarsh tripathi,Kavithaprakash,sanjay tiwari,arul,Anand Kumar Aketi",B09DL9978Y,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters"," ₹1,599 ",6
"kanwar Singh,Vipul,Bsanju,Chiranjeevi,S,Devang.Gadgil,Nilesh Kumar Dev,Rafik",B06XMZV7RH,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales," ₹1,795 ","4,244"
"Rahul,Calorie HNT Pvt Ltd,Ankit Shah,Santwana Bania,Anupam,Madhu R,ANANTHA RAMULU KASIBOINA,Uttam",B09WMTJPG7,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters"," ₹15,999 ","1,017"
"Rohan Bhosale,Shaileshmhatre,GIRISH RAYBA PATIL,Muthuraj Kaleeshwaren,Subha karmakar,MK,ganesh prasad,UDAY",B09ZK6THRR,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons"," ₹1,490 ","12,999"
"Durga Prasadu,Anindita,Amazon Customer,Sindhu,Amazon Customer,Alan,Amazon Customer,A. Kumar",B07MP21WJD,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers"," ₹1,999 ",311
"Priya Tewari,Siddharth,Amazon Customer,Amazon customer,Renji,Pikapi,Anand,Abdul Samad Khan",B09XB1R2F3,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers", ₹499 ,"4,238"
"Vayun,Vidhate Jitendra Gangadhar,sambasiva rao,Kalpesh,Kishore,PRIYESH,Jalaj Khajotia,Sk nagourbie",B08Y5QJXSR,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans", ₹299 ,"2,781"
"R.Ravinder,Tejinder,Santosh dixit,Raju Prasad,Rajendra Kumar chandra,Sekhar Reddy,Fatima Sayyed,Selvaraj Duraisamy",B07WJXCTG9,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles, ₹600 ,"10,907"
"Smithil,Abhishek,Amit Sharma,Ram Shukla,Suresh Kumar Jena,Amazon Customer,Masood zafar,Bhim Singh",B09NBZ36F7,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop," ₹1,130 ","13,250"
"Arivazhagan,Ajit,swanand pandit,Venkatesh S.,Shubham Sharma,arun chaturvedi,Amazon Customer,sanket",B0912WJ87V,Car&Motorbike|CarAccessories|InteriorAccessories|AirPurifiers&Ionizers," ₹6,295 ","43,070"
"Neha Gupta,Abhay,sumit kumar,Kundan,Bond 007",B0BMTZ4T1D,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters"," ₹9,455 ","11,828"
"Samson,Manish T,SWAROOP,Gaurav joshi,K PAVANKUMAR,B.MAGESH KUMAR,Rakesh Sharma,Nandagopan",B07Z51CGGH,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums", ₹699 ,"1,240"
"SARAN,vandana,HEENA Shekhawat,ayush,Sanjoy thapa,Ravindra Patil,Prince,sonu sharma",B0BDG6QDYD,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters"," ₹4,999 ","20,869"
"Swathi,Amazon Customer,Chethan KP,Anu Tri,Ravali,Nitish Sharma,Baldev s.,Digambar Gawali",B00YQLG7GK,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders," ₹2,900 ",441
"Akash,Girish y j,Nagma,Shafi,Priya Textiles,PITAMBAR SWAIN,Santhosh,Manoj Kumar bais",B00SMJPA9C,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons"," ₹2,499 ","1,034"
"Vivek,Sai hari,Shekhar Mourya,Habeeb-ind,Rajesh singh,Amazon Customer,satyanarayana Moganti,Mithilesh",B0B9RN5X8B,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters"," ₹1,190 ","37,126"
"tarun,RITUPARNA BANERJEE,Akshay Saraw,Bimla Devi,Abhishek,Deepak chauhan,Chandni,MD Hasanujjaman",B08QW937WV,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters"," ₹2,100 ","6,355"
"Naitik Parekh,Nerthi,RDP,Anu Chandra,HHJB,KANIKA S.,Avinash B,Shilpi",B0B4PPD89B,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers, ₹499 ,12
"Amazon Customer,Gaurav,khalil shaikh,Aman Setia,Mayank,janardhanan.s,mahtab alam,Krishna K Jha",B08GM5S4CQ,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters", ₹825 ,"13,165"
"Ulhas,Rabi Dash,p r.,Nilanjan kumar,Hari,Amazon Customer,Tumge Bagra,yashwant sinha",B00NM6MO26,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop," ₹1,499 ","1,646"
"Amandeep singh,GIREESH KUMAR R,Kiransaravanan,Amitkumar Yurembam,Pradeep,Goutham,Dr Ershad,Bharathidasan N",B083M7WPZD,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums"," ₹9,995 ","17,994"
"Rattan Lal Narula,DIBYALOCHAN DUTTA,Amazon Customer,Pares chandra Ray,Tapasya,Vishnu Bagal,Amjad Hussain,Sakthi",B07GLSKXS1,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets, ₹999 ,610
"Shahnawaz khan,Amazon Customer,Subhajit S.,Farooq,Wangchuk,Tanzila,KUPPUSAMY DESIKAN,Ravindra Pandit Kumavat",B09F6KL23R,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers," ₹6,000 ","8,866"
"Alpana Das,Pj,Seema,Shailendra tiwari,Amazon Customer,DILIP KUMAR VERMA,Amazon Customer,Naveen Srichand",B094G9L9LT,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles," ₹3,945 ","13,406"
"9848023076,Parimala,ajay kumar verma,ARSHAD,Hola,Anil V,kuppannan maruthachalam,Nikhil",B09FZ89DK6,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums"," ₹1,999 ","53,803"
"Anon,KNReddy,sooraj m s,Shubham Gupta,PG,MF,Vaneet D.,Prabhat Tripathi",B0811VCGL5,"Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers"," ₹3,499 ",546
"Mahesh Thakur,NAGESWARA RAO BONKURU,Premlata Sinha,MD NAWAJ SHARIF,Gopichand pawar,Amazon Customer,neelima,niteen atre",B07FXLC2G2,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers," ₹5,550 ","5,292"
"Rahul Miranda,Hemant Singh Lodhi,E.GURUBARAN,P Vinodh kumar,Jagadish,Monu,Aditya Agarwal,Mamatha Reddy",B01LYU3BZF,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans"," ₹4,590 ",444
"Nidha,PRAKASHA T K,Hitesh Jangra,shreeja,Isha Nayak,Amazon Customer,Renuga,AR",B083RC4WFJ,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBags, ₹499 ,"4,584"
"Amisha Nath,Sanjeev Arora,Jeevansh,Shallu,Ashok Dora,yukti sodhi,Amazon Customer,Rolling Stones",B09SFRNKSR,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers"," ₹4,400 ","14,947"
"Nasim shaikh,Senthil Kumar Natarajan,BOSS,Alexa,Sahil Suman,lalit,PANKAJ SHARMA,Hammad K.",B07NRTCDS5,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders," ₹1,000 ","1,559"
"Shahul hameed,Bhaumik,Amjith K,Khimesh Chandra,Amazon Customer,Parag Bhanushali,Babujis,Fiaz Bagban",B07SPVMSC6,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans", ₹299 ,"1,660"
"Krishnakumar,Yuvraj Patil,Avani Sahu,Aneesh Raizada,Kirti Juneja,Amazon Customer,Tirtha Roy,najeeb rizvi",B09H3BXWTK,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales, ₹799 ,132
"Aisha,Gourav,Riya Halder,Karishma Sharma,Sridhar Rao,Sastry A S N,Rahul thakur,mayank singhal",B0073QGKAS,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters," ₹5,190 ","28,629"
"Dhatwalia,Tahir Abdulla,Surya Pratap Singh,VIJAYAKUMAR,Rana N.,Arun Sengupta,Amit,Naveen Reddy",B08GJ57MKL,"Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers"," ₹1,345 ","8,446"
"Dharmender Sharma,Sheba mathew,Amazon Customer,Sanchita Sachin Dhanawade,S.V,Shivam Jha,Michael Rinsailova,Sanjeev Chowdhary",B009DA69W6,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers," ₹4,000 ","11,199"
"Ravi,Dee,Amazon Consumer,Indian Consumer,Amazon Customer,PM,Ravi,Neetu",B099PR2GQJ,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters"," ₹4,000 ","1,118"
"deepak jha,Amazon Customer,Ajit y.,Abdussaboor ansari,MOHD Ajajul,SUBHA T.,Ajitesh Kushwaha,Pradunya gohain",B08G8H8DPL,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders," ₹1,599 ",11
"Ms Subba,Surinder Kumar,Atul Chauhan,Gopika,B.varalakshmi,Sai Kumar,Kunal,Placeholder",B08VGM3YMF,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets," ₹9,999 ","4,353"
"Tapan Dutta,Seerat Dar,Saravana Kumar K N,Pradeep Pal Singh,Harishkumar k s,Manish Pandey,Shirish Ramdas Aware,Sneha Mahat",B08TTRVWKY,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers," ₹1,990 ",185
"Shravan,Sachin Aggarwal,Gyanesh Savita,Ripe,rajnish kumar,Shloka gautam,Debdulal saha,Kalai Yarasan",B07T4D9FNY,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles," ₹1,695 ","14,290"
"Amazon Customer,Bhaskar kr yadav,Aman singh,Joseph Uttam Mondal,Chetan Sharma,Anand T.,pramod,Asha kumari",B07RX42D3D,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers, ₹940 ,"3,036"
"Rahul,Rajit,Aman (AJ),vijay,Kailash Khawas,Sudheer,Shahid,santhosh",B08WRKSF9D,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters"," ₹4,700 ","1,296"
"Ponnuri Gopie Krishna,neha chandra verma,Ali Ahmad,Sreejith Damodaran,Danush Gangur,Priya,chandani maurya,Bharathi",B09R83SFYV,Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines," ₹2,999 ",19
"Gulshan,Rajendra Prasad Ambala,Mrinal Kukreti,Ravi Rathore,Bhartendu Singh,Dinesh Kumar Namdeo,mallikarjuna,Yogesh Sharma",B07989VV5K,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons", ₹79 ,97
"Priti jain,Burhanuddin Madraswala,Gazala Nawab,Rupali Jain,Badrun nisa,Sohan Gope,nishapandit,Sunil Tanwar",B07FL3WRX5,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders," ₹14,290 ","1,771"
"Priti Sharma,ramya,Aman,ShashankVerma,Ved,Sushree,Sameer,UMANG PATEL",B0BPCJM7TB,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders," ₹3,945 ","15,034"
"vignesh,Rajesh Babar,BASANT,Shweta,Randomsurfer,PRAKASH KUMAR,HOTEL S.,Pushpam choudhary",B08H673XKN,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders," ₹5,999 ","3,242"
"Amit Khiwal,Purple,devi devi,Aakanksha Suryarao,Amazon Customer,Kiranmai,Manuel D'Abrew,Sonal",B07DXRGWDJ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons"," ₹1,950 ","2,832"
"Ruhi Mir,Arup samanta,Faisal,Neha Khatnani,Manish Shrivastava,Sandhya Patil,aditya,Dhwani Raval",B08243SKCK,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|IroningAccessories|SprayBottles," ₹2,799 ","1,498"
"Mahenddhra,Pavan Sisode,Archana Sekhar,chandanpatel,Amazon Customer,Aniruddh sinh.,Biswajit Borah,Dev Thakur",B09SPTNG58,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans"," ₹1,950 ",305
"SUNIL KUMAR BHIKHA BHAI RATHOD,Bajeli,PUNITA PARMAR,Lulzdrone,Kaushik Kothari,Dr.,Amazon Customer,Abhishek Shukla",B083J64CBB,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets," ₹9,999 ","1,191"
"S.Anbarasan,Nazimali,vijay shankar,Amazon Customer,Bhanuprakash,Anshika Pandey,GauravK,Passionate Buyer",B08JV91JTK,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers," ₹12,999 ","4,049"
"Amazon Customer,Neha Mehta,Nischal Agarwal,tharangini reddy,Mohammad Salim,Ak,suyesh v.,Kiran ahuja",B0BQ3K23Y1,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders, ₹699 ,"3,160"
"I am patel,ARAVIND RAJA R,deep,PATIL,sarfraz newaz,Md Shadab Eqbal,Akshay vijayvergiya,MR DEBABRATA GHOSH",B09MT94QLL,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans"," ₹3,190 ","9,650"
"Lipsy Mohapatra,Ajeet,Amazon Customer,Priya Sharma,Sarmistha Choudhury,Priyanka Gupta,Vandana Bhaskar,AMG",B07NKNBTT3,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers", ₹799 ,"3,846"
"sharad shedge,Srushti Mali,Srivv,Fernandes,Nishant yadav,Dhivya L.,SANDEEP JOGLEKAR,Amazon Customer",B09KPXTZXN,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers, ₹499 ,290
"JAYAPRAKASH P,Avinash,V V R Rao,Abhijith Nair,Gopal krishna Reddy,RAJASEKAR,Kamalakannan,Matta leela krishna",B078HG2ZPS,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Mills&Grinders|WetGrinders," ₹1,499 ","2,206"
"Shubhajeet D.,Aswin Thomas,rakesh satyarthi,anu,Vara Prasad,Jain Suresh,SUBASH U L,manpreet",B07N2MGB3G,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|OvenToasterGrills," ₹2,660 ","9,349"
"Aditya Tapkir,Veee,rajesh,Rayhan Sk,akash sahu,Santhosh,Pratik,Neeraj",B008LN8KDM,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons"," ₹2,799 ",578
"Ajay,Amazon Customer,Shubham Gupta,praveen chander chopra,Anupam,Atul,Anuj,Amazon Customer",B08MZNT7GP,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters"," ₹1,499 ","9,331"
"Tanveer,SARATHRAJ,Amazon Customer,Manivasagam K,G.bhaskara,Abhijeet Gonsalves,Monish,bhupinder singh",B009P2L7CO,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons"," ₹59,900 ","3,837"
"Sandesh,Sowmya,Madhu,NIKHIL BANSAL,Amar s.,megha deshpande,NIVAS MANOHARAN,Veeresh",B07YC8JHMB,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers," ₹1,900 ","11,456"
"Naveen,SURIYA PRAKASH.D,Thanga harisha,Balam Singh Bhandari,Jyoti kharb,Khan Bawa,Mohamed ashik,Jayant Lokare",B0BNQMF152,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders, ₹999 ,49
"tamilarasi,shwetha murthy,Srilaxmi challa,Amazon Customer,ameya,sangeetha arun,Mansoor Ahmad,Mukhtar Ahmad",B08J7VCT12,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums"," ₹6,375 ","4,978"
